
=== 采集时间: 2025-12-05 15:10:48 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
88	0.0087	13	19	11
89	0.0088	10	20	18
90	0.0089	0	2	14
91	0.0090	2	14	18
92	0.0091	15	22	16
93	0.0092	3	19	7
94	0.0093	16	18	24
95	0.0094	-2	1	14
96	0.0095	7	18	23
97	0.0096	6	19	14
98	0.0097	2	11	7
99	0.0098	11	19	16
100	0.0099	-4	6	13

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	41	1190	6
2	0.001	-13	1351	2
3	0.002	24	1751	13
4	0.003	1	-2276	-12
5	0.004	15	247	25
6	0.005	25	-1080	6
7	0.006	5	855	-4
8	0.007	51	241	12
9	0.008	2	1343	3
10	0.009	34	949	5
================================================================================

=== 采集时间: 2025-12-05 15:11:01 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	2	16	28
2	0.0001	2	22	19
3	0.0002	5	9	5
4	0.0003	19	13	19
5	0.0004	1	10	22
6	0.0005	9	15	28
7	0.0006	10	24	20
8	0.0007	2	18	6
9	0.0008	7	18	26
10	0.0009	-8	11	23
11	0.0010	1	13	33
12	0.0011	23	32	18
13	0.0012	15	16	14
14	0.0013	19	20	35
15	0.0014	3	10	24
16	0.0015	5	26	32
17	0.0016	7	27	19
18	0.0017	6	20	7
19	0.0018	18	22	26
20	0.0019	9	11	26
21	0.0020	11	18	32
22	0.0021	7	19	19
23	0.0022	5	6	-7
24	0.0023	7	13	20
25	0.0024	-2	13	23
26	0.0025	5	19	31
27	0.0026	6	19	13
28	0.0027	7	11	1
29	0.0028	15	14	18
30	0.0029	6	20	20
31	0.0030	7	23	30
32	0.0031	5	14	16
33	0.0032	9	9	5
34	0.0033	15	26	28
35	0.0034	3	19	24
36	0.0035	9	13	27
37	0.0036	9	19	18
38	0.0037	11	14	11
39	0.0038	19	27	30
40	0.0039	7	16	26
41	0.0040	15	19	31
42	0.0041	11	15	13
43	0.0042	10	13	10
44	0.0043	18	23	26
45	0.0044	2	14	19
46	0.0045	10	23	27
47	0.0046	6	23	16
48	0.0047	11	19	0
49	0.0048	11	19	14
50	0.0049	1	6	15
51	0.0050	9	13	23
52	0.0051	6	15	10
53	0.0052	7	18	7
54	0.0053	2	15	18
55	0.0054	-3	10	14
56	0.0055	0	13	22
57	0.0056	13	11	9
58	0.0057	5	13	9
59	0.0058	7	11	24
60	0.0059	2	11	15
61	0.0060	5	23	30
62	0.0061	2	30	13
63	0.0062	9	9	-7
64	0.0063	-4	-2	7
65	0.0064	-7	19	20
66	0.0065	-2	18	28
67	0.0066	10	30	16
68	0.0067	11	1	-4
69	0.0068	5	6	7
70	0.0069	-3	6	13
71	0.0070	0	19	27
72	0.0071	9	19	15
73	0.0072	1	5	5
74	0.0073	7	16	22
75	0.0074	-2	13	14
76	0.0075	11	19	26
77	0.0076	18	20	16
78	0.0077	13	14	2
79	0.0078	19	16	19
80	0.0079	-2	14	18
81	0.0080	6	26	39
82	0.0081	7	30	23
83	0.0082	0	9	3
84	0.0083	15	15	20
85	0.0084	2	9	16
86	0.0085	15	19	33
87	0.0086	14	19	22
88	0.0087	5	9	6
89	0.0088	11	20	19
90	0.0089	-2	14	16
91	0.0090	2	26	30
92	0.0091	7	16	19
93	0.0092	14	10	1
94	0.0093	16	19	18
95	0.0094	0	18	24
96	0.0095	3	23	32
97	0.0096	3	14	15
98	0.0097	14	16	5
99	0.0098	14	19	20
100	0.0099	5	18	27

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	23	960	-5
2	0.001	55	-2037	-14
3	0.002	4	136	18
4	0.003	0	-1681	3
5	0.004	3	962	5
6	0.005	33	279	10
7	0.006	29	1604	19
8	0.007	13	628	1
9	0.008	5	-120	11
10	0.009	15	19	13
================================================================================

=== 采集时间: 2025-12-05 15:11:01 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	9	22	20
2	0.0001	14	16	13
3	0.0002	11	15	6
4	0.0003	22	23	27
5	0.0004	5	13	16
6	0.0005	7	19	26
7	0.0006	5	19	11
8	0.0007	-2	19	3
9	0.0008	10	22	26
10	0.0009	-2	2	14
11	0.0010	9	24	26
12	0.0011	11	22	16
13	0.0012	13	7	2
14	0.0013	10	18	22
15	0.0014	-4	3	19
16	0.0015	2	20	27
17	0.0016	2	22	15
18	0.0017	1	2	-3
19	0.0018	15	10	11
20	0.0019	-6	2	20
21	0.0020	5	22	30
22	0.0021	6	23	13
23	0.0022	-3	5	2
24	0.0023	6	9	14
25	0.0024	-3	9	23
26	0.0025	2	30	27
27	0.0026	11	20	14
28	0.0027	-4	1	-3
29	0.0028	7	9	19
30	0.0029	-12	6	19
31	0.0030	0	30	28
32	0.0031	5	28	15
33	0.0032	1	2	0
34	0.0033	24	11	15
35	0.0034	2	2	16
36	0.0035	9	32	39
37	0.0036	10	27	22
38	0.0037	3	2	1
39	0.0038	15	9	14
40	0.0039	-12	-3	11
41	0.0040	5	27	35
42	0.0041	11	28	22
43	0.0042	19	5	2
44	0.0043	20	13	20
45	0.0044	-6	-2	20
46	0.0045	3	30	26
47	0.0046	0	26	18
48	0.0047	5	9	1
49	0.0048	9	6	19
50	0.0049	-3	5	24
51	0.0050	11	24	28
52	0.0051	15	27	15
53	0.0052	14	15	5
54	0.0053	10	15	16
55	0.0054	0	13	22
56	0.0055	2	23	31
57	0.0056	6	24	23
58	0.0057	9	10	7
59	0.0058	16	7	11
60	0.0059	3	7	19
61	0.0060	9	16	30
62	0.0061	14	18	19
63	0.0062	6	22	9
64	0.0063	14	23	28
65	0.0064	2	13	22
66	0.0065	5	16	32
67	0.0066	7	16	18
68	0.0067	9	9	3
69	0.0068	14	19	26
70	0.0069	0	7	24
71	0.0070	7	24	31
72	0.0071	9	19	23
73	0.0072	6	9	5
74	0.0073	13	10	16
75	0.0074	-2	1	15
76	0.0075	3	22	32
77	0.0076	9	22	22
78	0.0077	2	13	5
79	0.0078	10	13	23
80	0.0079	-6	11	19
81	0.0080	9	27	31
82	0.0081	11	20	19
83	0.0082	14	9	1
84	0.0083	15	10	16
85	0.0084	-3	9	27
86	0.0085	3	35	35
87	0.0086	5	28	14
88	0.0087	3	13	-2
89	0.0088	7	5	13
90	0.0089	5	7	32
91	0.0090	15	32	37
92	0.0091	19	24	24
93	0.0092	10	13	-2
94	0.0093	11	6	11
95	0.0094	-7	-4	14
96	0.0095	9	30	36
97	0.0096	9	30	28
98	0.0097	10	15	10
99	0.0098	19	13	11
100	0.0099	0	-4	14

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	3	918	14
2	0.001	9	378	-24
3	0.002	24	1568	27
4	0.003	7	50	14
5	0.004	31	-354	6
6	0.005	5	-4	18
7	0.006	23	927	22
8	0.007	-25	3164	-14
9	0.008	7	801	5
10	0.009	16	2882	10
================================================================================

=== 采集时间: 2025-12-05 15:11:01 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	14	10	30
2	0.0001	16	23	19
3	0.0002	15	11	7
4	0.0003	11	18	19
5	0.0004	2	6	19
6	0.0005	2	18	28
7	0.0006	15	27	20
8	0.0007	7	13	6
9	0.0008	10	18	30
10	0.0009	5	9	22
11	0.0010	9	19	26
12	0.0011	20	24	16
13	0.0012	7	6	1
14	0.0013	6	13	23
15	0.0014	-2	9	22
16	0.0015	-4	16	27
17	0.0016	13	31	18
18	0.0017	2	2	2
19	0.0018	15	18	27
20	0.0019	7	9	18
21	0.0020	9	16	26
22	0.0021	11	19	19
23	0.0022	-2	0	6
24	0.0023	13	24	31
25	0.0024	-3	14	22
26	0.0025	9	18	23
27	0.0026	19	13	9
28	0.0027	6	2	6
29	0.0028	15	28	27
30	0.0029	-3	11	27
31	0.0030	-6	11	22
32	0.0031	6	13	10
33	0.0032	2	6	5
34	0.0033	13	20	22
35	0.0034	-3	7	15
36	0.0035	9	9	13
37	0.0036	13	19	9
38	0.0037	1	13	6
39	0.0038	11	24	26
40	0.0039	-7	1	13
41	0.0040	-6	9	19
42	0.0041	6	15	11
43	0.0042	0	7	3
44	0.0043	7	16	28
45	0.0044	-4	7	27
46	0.0045	10	18	26
47	0.0046	11	27	22
48	0.0047	5	7	2
49	0.0048	11	15	20
50	0.0049	2	6	20
51	0.0050	3	14	31
52	0.0051	14	22	18
53	0.0052	1	10	5
54	0.0053	11	24	30
55	0.0054	-3	18	27
56	0.0055	9	28	31
57	0.0056	15	19	13
58	0.0057	13	9	1
59	0.0058	19	22	33
60	0.0059	3	22	27
61	0.0060	-2	7	23
62	0.0061	9	24	13
63	0.0062	0	20	10
64	0.0063	9	30	27
65	0.0064	11	9	16
66	0.0065	3	3	24
67	0.0066	24	26	24
68	0.0067	15	23	13
69	0.0068	15	31	22
70	0.0069	-3	0	11
71	0.0070	-12	2	14
72	0.0071	14	43	22
73	0.0072	9	22	15
74	0.0073	18	19	33
75	0.0074	6	-4	18
76	0.0075	3	13	16
77	0.0076	22	37	16
78	0.0077	-2	5	7
79	0.0078	14	28	27
80	0.0079	-10	7	23
81	0.0080	2	16	27
82	0.0081	7	30	14
83	0.0082	5	6	-2
84	0.0083	23	19	20
85	0.0084	5	6	16
86	0.0085	9	16	23
87	0.0086	9	27	15
88	0.0087	7	9	11
89	0.0088	15	30	28
90	0.0089	0	11	18
91	0.0090	5	18	18
92	0.0091	11	20	11
93	0.0092	9	10	13
94	0.0093	23	24	31
95	0.0094	5	13	23
96	0.0095	9	20	20
97	0.0096	10	23	10
98	0.0097	7	13	5
99	0.0098	15	19	24
100	0.0099	2	10	22

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	4	-1276	-10
2	0.001	23	719	18
3	0.002	37	350	12
4	0.003	14	1692	6
5	0.004	-4	-143	-10
6	0.005	3	-363	-3
7	0.006	13	99	4
8	0.007	-23	1430	14
9	0.008	74	2723	4
10	0.009	28	976	-14
================================================================================

=== 采集时间: 2025-12-05 15:11:02 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	6	19	24
2	0.0001	19	23	15
3	0.0002	6	13	1
4	0.0003	13	22	32
5	0.0004	-2	13	28
6	0.0005	10	30	24
7	0.0006	15	24	16
8	0.0007	7	9	7
9	0.0008	19	16	28
10	0.0009	-3	9	24
11	0.0010	3	24	28
12	0.0011	10	24	13
13	0.0012	7	14	3
14	0.0013	13	22	24
15	0.0014	-4	6	28
16	0.0015	1	13	23
17	0.0016	14	19	7
18	0.0017	14	10	5
19	0.0018	19	23	22
20	0.0019	3	9	22
21	0.0020	-10	7	20
22	0.0021	3	15	18
23	0.0022	-4	13	5
24	0.0023	11	27	18
25	0.0024	6	9	20
26	0.0025	7	6	28
27	0.0026	20	24	23
28	0.0027	9	11	5
29	0.0028	6	19	23
30	0.0029	-10	2	18
31	0.0030	-6	16	22
32	0.0031	15	31	22
33	0.0032	13	10	11
34	0.0033	22	23	35
35	0.0034	6	10	24
36	0.0035	7	23	26
37	0.0036	18	27	22
38	0.0037	2	10	13
39	0.0038	15	24	40
40	0.0039	2	13	32
41	0.0040	13	19	30
42	0.0041	15	30	16
43	0.0042	9	5	2
44	0.0043	23	23	28
45	0.0044	7	15	27
46	0.0045	9	19	27
47	0.0046	13	26	15
48	0.0047	2	9	7
49	0.0048	16	27	30
50	0.0049	9	20	28
51	0.0050	13	22	28
52	0.0051	10	23	15
53	0.0052	2	14	14
54	0.0053	20	28	37
55	0.0054	13	26	37
56	0.0055	15	23	26
57	0.0056	13	23	13
58	0.0057	11	6	7
59	0.0058	18	28	36
60	0.0059	3	14	28
61	0.0060	7	23	30
62	0.0061	11	22	20
63	0.0062	5	18	10
64	0.0063	15	27	37
65	0.0064	7	6	24
66	0.0065	11	13	18
67	0.0066	15	16	16
68	0.0067	11	15	13
69	0.0068	16	27	36
70	0.0069	-2	2	22
71	0.0070	-4	2	10
72	0.0071	6	16	15
73	0.0072	3	14	7
74	0.0073	24	24	30
75	0.0074	5	7	24
76	0.0075	9	14	22
77	0.0076	14	30	13
78	0.0077	0	11	6
79	0.0078	6	11	28
80	0.0079	3	13	26
81	0.0080	7	18	31
82	0.0081	15	26	14
83	0.0082	10	9	6
84	0.0083	13	10	19
85	0.0084	9	15	27
86	0.0085	9	24	30
87	0.0086	15	30	26
88	0.0087	1	2	6
89	0.0088	6	11	24
90	0.0089	0	10	19
91	0.0090	13	22	22
92	0.0091	19	20	16
93	0.0092	10	5	7
94	0.0093	9	18	30
95	0.0094	-2	16	18
96	0.0095	3	16	18
97	0.0096	15	23	14
98	0.0097	5	7	10
99	0.0098	18	30	32
100	0.0099	7	19	27

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-2	1574	15
2	0.001	33	850	10
3	0.002	61	2105	1
4	0.003	-3	418	-7
5	0.004	3	-118	-12
6	0.005	1	-995	-25
7	0.006	36	1008	13
8	0.007	-6	915	2
9	0.008	42	795	1
10	0.009	42	-1160	12
================================================================================

=== 采集时间: 2025-12-05 15:11:02 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	7	19	23
2	0.0001	9	10	18
3	0.0002	10	13	13
4	0.0003	14	27	28
5	0.0004	3	16	23
6	0.0005	6	18	18
7	0.0006	10	11	7
8	0.0007	13	14	7
9	0.0008	13	28	27
10	0.0009	6	6	24
11	0.0010	7	16	16
12	0.0011	15	16	5
13	0.0012	9	16	7
14	0.0013	15	19	31
15	0.0014	-6	5	27
16	0.0015	2	16	20
17	0.0016	14	23	15
18	0.0017	9	9	6
19	0.0018	19	19	33
20	0.0019	0	3	28
21	0.0020	9	15	20
22	0.0021	14	27	14
23	0.0022	14	18	15
24	0.0023	14	32	37
25	0.0024	7	14	28
26	0.0025	13	26	26
27	0.0026	16	19	19
28	0.0027	6	9	9
29	0.0028	13	22	32
30	0.0029	5	16	31
31	0.0030	10	35	32
32	0.0031	15	28	14
33	0.0032	-6	2	5
34	0.0033	9	10	28
35	0.0034	7	16	24
36	0.0035	14	33	31
37	0.0036	28	32	16
38	0.0037	3	-3	9
39	0.0038	7	14	36
40	0.0039	-2	18	27
41	0.0040	3	32	23
42	0.0041	20	24	13
43	0.0042	5	0	9
44	0.0043	35	33	43
45	0.0044	10	15	36
46	0.0045	11	30	24
47	0.0046	7	20	14
48	0.0047	-7	1	3
49	0.0048	24	39	36
50	0.0049	7	13	40
51	0.0050	11	27	27
52	0.0051	15	22	20
53	0.0052	20	11	5
54	0.0053	18	23	35
55	0.0054	3	15	30
56	0.0055	6	31	22
57	0.0056	14	36	19
58	0.0057	3	6	9
59	0.0058	18	19	28
60	0.0059	9	16	30
61	0.0060	13	26	27
62	0.0061	23	23	13
63	0.0062	10	13	2
64	0.0063	10	10	18
65	0.0064	3	18	22
66	0.0065	3	23	24
67	0.0066	23	15	16
68	0.0067	14	7	3
69	0.0068	14	13	24
70	0.0069	0	16	23
71	0.0070	2	22	20
72	0.0071	15	18	11
73	0.0072	7	13	7
74	0.0073	6	23	22
75	0.0074	-3	19	27
76	0.0075	10	27	24
77	0.0076	20	27	14
78	0.0077	10	2	6
79	0.0078	11	16	37
80	0.0079	-3	16	27
81	0.0080	7	32	26
82	0.0081	11	16	11
83	0.0082	5	0	2
84	0.0083	14	10	30
85	0.0084	1	16	28
86	0.0085	16	30	31
87	0.0086	15	19	19
88	0.0087	-2	-2	3
89	0.0088	6	16	28
90	0.0089	-2	18	30
91	0.0090	15	30	33
92	0.0091	18	23	16
93	0.0092	5	10	9
94	0.0093	14	18	27
95	0.0094	1	16	26
96	0.0095	9	19	20
97	0.0096	13	19	7
98	0.0097	-6	5	6
99	0.0098	6	18	27
100	0.0099	0	7	18

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	12	909	3
2	0.001	10	1303	13
3	0.002	60	781	13
4	0.003	34	-213	-4
5	0.004	33	-959	-7
6	0.005	10	892	9
7	0.006	5	965	-13
8	0.007	51	919	13
9	0.008	24	-1990	3
10	0.009	43	-812	21
================================================================================

=== 采集时间: 2025-12-05 15:11:02 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	3	13	19
2	0.0001	13	19	9
3	0.0002	1	3	3
4	0.0003	14	22	32
5	0.0004	13	22	26
6	0.0005	2	13	19
7	0.0006	11	19	13
8	0.0007	0	2	6
9	0.0008	2	26	35
10	0.0009	0	19	28
11	0.0010	3	18	19
12	0.0011	20	18	14
13	0.0012	3	3	13
14	0.0013	14	19	35
15	0.0014	2	13	28
16	0.0015	1	19	18
17	0.0016	14	23	15
18	0.0017	-2	7	7
19	0.0018	13	27	37
20	0.0019	10	13	20
21	0.0020	9	14	15
22	0.0021	22	18	13
23	0.0022	3	10	7
24	0.0023	15	20	23
25	0.0024	1	14	23
26	0.0025	2	11	13
27	0.0026	10	26	14
28	0.0027	2	9	6
29	0.0028	15	23	19
30	0.0029	10	13	16
31	0.0030	16	19	24
32	0.0031	23	30	22
33	0.0032	14	13	6
34	0.0033	11	23	22
35	0.0034	-7	7	18
36	0.0035	9	19	14
37	0.0036	19	30	16
38	0.0037	11	9	14
39	0.0038	16	15	28
40	0.0039	9	18	27
41	0.0040	11	30	19
42	0.0041	20	19	15
43	0.0042	13	6	7
44	0.0043	11	16	37
45	0.0044	7	20	32
46	0.0045	15	31	24
47	0.0046	20	30	18
48	0.0047	10	9	5
49	0.0048	11	26	33
50	0.0049	10	24	32
51	0.0050	11	32	27
52	0.0051	20	26	26
53	0.0052	7	20	14
54	0.0053	14	22	31
55	0.0054	6	24	22
56	0.0055	13	19	28
57	0.0056	11	24	20
58	0.0057	6	10	15
59	0.0058	7	20	31
60	0.0059	5	14	20
61	0.0060	24	33	31
62	0.0061	20	33	24
63	0.0062	15	19	10
64	0.0063	2	14	26
65	0.0064	-2	15	26
66	0.0065	13	26	28
67	0.0066	15	35	31
68	0.0067	10	20	22
69	0.0068	13	18	33
70	0.0069	9	18	19
71	0.0070	3	14	18
72	0.0071	13	15	15
73	0.0072	3	19	15
74	0.0073	5	19	35
75	0.0074	-2	18	28
76	0.0075	-2	9	16
77	0.0076	10	11	6
78	0.0077	5	10	-2
79	0.0078	16	19	28
80	0.0079	10	26	24
81	0.0080	5	19	19
82	0.0081	15	22	18
83	0.0082	0	16	10
84	0.0083	9	27	30
85	0.0084	1	23	22
86	0.0085	2	11	20
87	0.0086	9	16	19
88	0.0087	7	23	15
89	0.0088	15	28	39
90	0.0089	2	11	26
91	0.0090	10	16	15
92	0.0091	11	16	13
93	0.0092	14	14	11
94	0.0093	11	18	33
95	0.0094	-3	10	23
96	0.0095	2	18	19
97	0.0096	10	19	18
98	0.0097	5	13	7
99	0.0098	9	26	33
100	0.0099	-4	10	28

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	12	3147	15
2	0.001	-2	756	-3
3	0.002	58	1564	-2
4	0.003	72	615	1
5	0.004	5	768	9
6	0.005	16	-264	3
7	0.006	29	-1015	-10
8	0.007	30	705	6
9	0.008	32	925	18
10	0.009	32	1410	-7
================================================================================

=== 采集时间: 2025-12-05 15:11:03 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	10	10	14
2	0.0001	-2	10	5
3	0.0002	11	30	19
4	0.0003	15	24	37
5	0.0004	13	16	28
6	0.0005	2	11	18
7	0.0006	5	15	11
8	0.0007	11	22	6
9	0.0008	20	22	26
10	0.0009	5	0	20
11	0.0010	0	10	15
12	0.0011	9	19	16
13	0.0012	2	20	6
14	0.0013	13	14	23
15	0.0014	0	-3	15
16	0.0015	-2	7	10
17	0.0016	15	19	11
18	0.0017	11	26	15
19	0.0018	13	16	40
20	0.0019	6	13	27
21	0.0020	11	24	19
22	0.0021	15	35	22
23	0.0022	9	26	16
24	0.0023	15	22	36
25	0.0024	5	7	28
26	0.0025	15	22	18
27	0.0026	26	30	20
28	0.0027	14	26	13
29	0.0028	18	16	37
30	0.0029	11	11	22
31	0.0030	15	19	16
32	0.0031	16	23	20
33	0.0032	9	16	10
34	0.0033	11	23	33
35	0.0034	10	10	20
36	0.0035	18	26	19
37	0.0036	16	30	16
38	0.0037	6	15	13
39	0.0038	15	32	35
40	0.0039	9	16	27
41	0.0040	16	26	16
42	0.0041	23	32	24
43	0.0042	-3	22	18
44	0.0043	9	27	37
45	0.0044	5	15	20
46	0.0045	7	18	13
47	0.0046	18	23	20
48	0.0047	6	22	16
49	0.0048	16	28	36
50	0.0049	5	9	24
51	0.0050	14	6	13
52	0.0051	5	18	13
53	0.0052	1	16	20
54	0.0053	11	27	39
55	0.0054	2	0	22
56	0.0055	7	14	11
57	0.0056	13	19	18
58	0.0057	6	22	15
59	0.0058	10	19	35
60	0.0059	-2	6	15
61	0.0060	3	13	15
62	0.0061	14	14	16
63	0.0062	-7	-7	7
64	0.0063	9	22	32
65	0.0064	-3	28	30
66	0.0065	5	15	22
67	0.0066	15	18	9
68	0.0067	3	-7	7
69	0.0068	11	22	27
70	0.0069	2	23	26
71	0.0070	5	16	18
72	0.0071	14	14	13
73	0.0072	3	-2	10
74	0.0073	14	30	33
75	0.0074	2	27	32
76	0.0075	0	16	14
77	0.0076	15	11	6
78	0.0077	6	1	7
79	0.0078	19	32	44
80	0.0079	6	28	32
81	0.0080	1	14	15
82	0.0081	7	10	1
83	0.0082	-6	-2	2
84	0.0083	9	23	32
85	0.0084	1	18	24
86	0.0085	7	11	20
87	0.0086	18	13	15
88	0.0087	14	15	7
89	0.0088	14	23	28
90	0.0089	-4	13	23
91	0.0090	3	6	11
92	0.0091	13	18	7
93	0.0092	10	19	10
94	0.0093	9	19	35
95	0.0094	-2	22	28
96	0.0095	9	20	15
97	0.0096	19	20	6
98	0.0097	14	10	11
99	0.0098	13	19	40
100	0.0099	11	31	35

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	42	1672	9
2	0.001	21	-100	-14
3	0.002	14	391	5
4	0.003	41	-544	-10
5	0.004	25	-51	18
6	0.005	-3	810	7
7	0.006	34	865	9
8	0.007	-19	1565	12
9	0.008	42	-2666	-2
10	0.009	6	-191	11
================================================================================

=== 采集时间: 2025-12-05 15:11:03 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	14	11	18
2	0.0001	24	31	14
3	0.0002	14	15	16
4	0.0003	15	22	32
5	0.0004	6	16	26
6	0.0005	9	14	22
7	0.0006	18	31	18
8	0.0007	9	15	11
9	0.0008	6	24	33
10	0.0009	2	13	26
11	0.0010	15	13	14
12	0.0011	28	33	20
13	0.0012	10	14	23
14	0.0013	9	16	40
15	0.0014	0	13	19
16	0.0015	-4	9	13
17	0.0016	11	22	14
18	0.0017	3	9	16
19	0.0018	11	16	39
20	0.0019	5	9	20
21	0.0020	2	13	10
22	0.0021	20	30	15
23	0.0022	2	2	10
24	0.0023	6	10	31
25	0.0024	2	9	22
26	0.0025	5	22	10
27	0.0026	19	28	19
28	0.0027	-2	5	14
29	0.0028	11	15	33
30	0.0029	5	15	24
31	0.0030	10	19	20
32	0.0031	14	30	20
33	0.0032	3	16	16
34	0.0033	10	23	32
35	0.0034	1	19	22
36	0.0035	18	10	13
37	0.0036	18	18	15
38	0.0037	10	19	32
39	0.0038	3	23	32
40	0.0039	0	14	14
41	0.0040	10	-3	2
42	0.0041	6	9	11
43	0.0042	15	16	18
44	0.0043	11	30	40
45	0.0044	-8	6	24
46	0.0045	3	-4	2
47	0.0046	5	16	1
48	0.0047	9	22	15
49	0.0048	10	19	33
50	0.0049	5	9	15
51	0.0050	5	1	9
52	0.0051	3	19	16
53	0.0052	10	26	18
54	0.0053	10	26	32
55	0.0054	6	19	26
56	0.0055	1	11	24
57	0.0056	15	18	23
58	0.0057	10	24	15
59	0.0058	11	16	33
60	0.0059	6	19	28
61	0.0060	3	13	11
62	0.0061	15	30	15
63	0.0062	3	19	22
64	0.0063	10	23	33
65	0.0064	-3	1	19
66	0.0065	5	15	7
67	0.0066	11	19	7
68	0.0067	11	19	13
69	0.0068	10	23	32
70	0.0069	5	6	27
71	0.0070	16	19	10
72	0.0071	18	27	15
73	0.0072	13	23	20
74	0.0073	9	23	27
75	0.0074	7	7	20
76	0.0075	10	14	10
77	0.0076	16	31	18
78	0.0077	7	23	22
79	0.0078	10	26	35
80	0.0079	7	13	20
81	0.0080	9	14	10
82	0.0081	14	19	18
83	0.0082	5	20	20
84	0.0083	9	32	40
85	0.0084	2	7	20
86	0.0085	2	6	6
87	0.0086	2	10	11
88	0.0087	5	18	16
89	0.0088	13	33	35
90	0.0089	5	14	22
91	0.0090	-3	-4	3
92	0.0091	9	7	5
93	0.0092	0	11	9
94	0.0093	10	36	35
95	0.0094	5	11	15
96	0.0095	1	-6	2
97	0.0096	9	9	11
98	0.0097	-4	15	9
99	0.0098	10	31	28
100	0.0099	0	2	13

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	37	-685	12
2	0.001	-2	308	15
3	0.002	12	736	10
4	0.003	9	675	18
5	0.004	25	855	2
6	0.005	29	-2571	5
7	0.006	4	-42	-4
8	0.007	16	-1574	-12
9	0.008	18	587	7
10	0.009	40	-101	13
================================================================================

=== 采集时间: 2025-12-05 15:11:03 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	10	16	16
2	0.0001	11	18	16
3	0.0002	0	11	9
4	0.0003	9	19	30
5	0.0004	1	15	26
6	0.0005	14	14	19
7	0.0006	14	23	24
8	0.0007	5	13	19
9	0.0008	9	28	27
10	0.0009	6	16	20
11	0.0010	5	3	19
12	0.0011	16	24	27
13	0.0012	5	19	23
14	0.0013	1	24	35
15	0.0014	7	7	16
16	0.0015	3	-2	9
17	0.0016	16	23	23
18	0.0017	14	18	22
19	0.0018	2	22	37
20	0.0019	3	3	19
21	0.0020	-6	5	5
22	0.0021	13	26	15
23	0.0022	5	10	11
24	0.0023	7	20	31
25	0.0024	6	7	22
26	0.0025	-2	9	13
27	0.0026	27	39	20
28	0.0027	5	14	16
29	0.0028	9	15	35
30	0.0029	6	20	31
31	0.0030	3	13	20
32	0.0031	23	35	30
33	0.0032	10	6	22
34	0.0033	16	24	40
35	0.0034	7	23	30
36	0.0035	13	11	23
37	0.0036	28	31	24
38	0.0037	10	6	23
39	0.0038	13	26	43
40	0.0039	-2	14	30
41	0.0040	10	16	19
42	0.0041	24	31	18
43	0.0042	18	14	30
44	0.0043	15	14	36
45	0.0044	9	20	31
